song_id	song_name	artist_id	artist_name	popularity	explicit	song_type	track_number	num_artists	num_available_markets	release_date	duration_ms	key	mode	time_signature	acousticness	danceability	energy	instrumentalness	liveness	loudness	speechiness	valence	tempo
0pqnGHJpmpxLKifKRmU6WP	Believer	['53XhwfbYqKCa1cC15pYq2q']	['Imagine Dragons']	89	False	Solo	4	1	184	2017-06-23	204346	10	0	4	0.0622	0.776	0.78	0	0.081	-4.374	0.128	0.666	124.949
5yKXn2WXISKovZSzczhBI9	A Lua	['6tzRZ39aZlNqlUzQlkuhDV']	['Pabllo Vittar']	58	False	Solo	3	1	1	2021-06-24	155597	6	0	4	0.186	0.518	0.811	0	0.254	-5.219	0.0443	0.662	180.046
6f3Slt0GbA2bPZlz0aIFXN	The Business	['2o5jDhtHVPhrJdv3cEQ99Z']	['Tiësto']	89	False	Solo	1	1	184	2020-09-16	164000	8	0	4	0.414	0.798	0.62	0.0192	0.112	-7.079	0.232	0.235	120.031
0H4ugk6rhnXmTl47ayy9O5	Daechwita	['5RmQ8k4l3HZ8JoPb4mNsML']	['Agust D']	78	True	Solo	2	1	183	2020-05-22	225668	8	1	4	0.0229	0.65	0.827	0	0.121	-4.014	0.0599	0.223	144.995
76gCEZkHTzU8lY3aY6mFRM	Sumiu do Mapa - Ao Vivo	['06cd30Cv9US973Ika84gDw']	['Lucas Lucco']	43	False	Solo	1	1	184	2019-10-18	147669	7	1	4	0.319	0.81	0.851	0	0.64	-3.782	0.0391	0.764	125.011
4cnNrOojGyU6J3OXqVTPIg	Pra Inveja É Tchau	['5pBMkZNIlbGTH3hrsQJqAa', '1cYhx7ZOhYoVmnDPb9KMwo']	['Mc Kevin', 'Mc Davi']	20	False	Collaboration	1	2	0	2018-06-07	173233	0	1	3	0.724	0.693	0.341	4.56e-05	0.0752	-4.706	0.06	0.51	83.507
5HCyWlXZPP0y6Gqq8TgA20	STAY (with Justin Bieber)	['2tIP7SsRs7vjIcLrU85W8J', '1uNFoZAHBGtllmzznpCI3s']	['The Kid LAROI', 'Justin Bieber']	98	True	Collaboration	1	2	183	2021-07-09	141805	1	1	4	0.0383	0.591	0.764	0	0.103	-5.484	0.0483	0.478	169.928
0PH49SrRKOFVWF81PobhW6	Unha de Gel	['5Lv2GUVwqmQBPwrTrxucE5']	['Os Barões Da Pisadinha']	77	False	Solo	1	1	184	2021-10-28	166400	2	1	4	0.673	0.753	0.806	0	0.244	-2.782	0.0436	0.771	156.026
7zQirOExB0VR8yWUOqYeio	DOLLA SIGN SLIME (feat. Megan Thee Stallion)	['7jVv8c5Fj3E9VhNjxT4snq', '181bsRPaVXVlUKXrxwZfHK']	['Lil Nas X', 'Megan Thee Stallion']	77	True	Collaboration	9	2	184	2021-09-17	145074	11	0	4	0.0504	0.923	0.533	0	0.102	-6.016	0.262	0.587	133.991
4nEhc8lB3L2NhgF1ZiXKcE	É Amor	['4JNo6Q5KdcRf1vtSX9mB0S']	['João Gomes']	66	False	Solo	8	1	184	2021-06-01	172560	0	1	4	0.287	0.665	0.908	2.32e-05	0.276	-4.122	0.0354	0.831	149.902
6uAFJ75WDAoAPyCWJAtvks	Good In Bed	['6M2wZ9GZgrQXHCFfjv46we']	['Dua Lipa']	62	True	Solo	10	1	180	2020-03-27	218754	5	1	4	0.138	0.68	0.701	0.000191	0.168	-5.001	0.0917	0.649	94.06
3QKv1RIrWsLTA63oxscVrZ	Meu Bem	['4JNo6Q5KdcRf1vtSX9mB0S']	['João Gomes']	77	False	Solo	1	1	184	2021-08-27	140208	11	0	4	0.191	0.667	0.872	0.000458	0.107	-4.362	0.0417	0.896	143.911
0QopfywHKJZH8bnt8Cj9qr	Make It Hot	['738wLrAtLtCtFOLvQBXOXp', '7FNnA9vBm6EKceENgCGRMb']	['Major Lazer', 'Anitta']	26	False	Collaboration	1	2	14	2019-06-19	168397	11	1	4	0.00279	0.753	0.765	0.025	0.696	-4.648	0.0403	0.497	97.0
6v0UJD4a2FtleHeSYVX02A	I Drink Wine	['4dpARuHxo51G3z768sgnrY']	['Adele']	89	False	Solo	7	1	184	2021-11-19	376169	10	1	4	0.697	0.437	0.565	0	0.119	-5.596	0.0466	0.306	115.389
0FwpTN3wN2ljtdiqUSQOIU	Sabiá - Ao Vivo	['1yR65psqiazQpeM79CcGh8', '3p7PcrEHaaKLJnPUGOtRlT']	['Marília Mendonça', 'Henrique & Juliano']	66	False	Collaboration	9	2	181	2019-02-22	186847	0	1	4	0.326	0.5	0.596	0	0.945	-6.63	0.045	0.57	108.536
0zzVTGyRrWpQu8Fr28NRAv	OK Not To Be OK	['64KEffDW9EtZ1y2vBYgq8T', '6S2OmqARrzebs0tKUEyXyp']	['Marshmello', 'Demi Lovato']	77	False	Collaboration	1	2	184	2020-09-10	159862	1	0	4	0.0172	0.743	0.837	0	0.0743	-5.025	0.0649	0.263	103.072
3L2uyIJoJPjYkSETVNSPBQ	Não Abro Mão - Ao Vivo	['59jlthNnbmim5l9tmNA7se']	['Maiara & Maraisa']	61	False	Solo	6	1	181	2019-01-30	180629	1	0	4	0.892	0.615	0.499	0	0.945	-3.182	0.0378	0.588	94.798
55CHeLEfn5iJ0IIkgaa4si	Savage	['181bsRPaVXVlUKXrxwZfHK']	['Megan Thee Stallion']	75	True	Solo	2	1	184	2020-03-06	155497	11	1	4	0.0252	0.843	0.741	0	0.096	-5.609	0.334	0.68	168.983
3SwHWvT7Uze9CqI5LJowv5	Vai Tomando Foguenta	['2FHS70d0Slskx7fTNkGRzF']	['MC Yuri']	58	False	Solo	1	1	184	2020-12-02	156969	9	0	4	0.138	0.869	0.89	0.144	0.0475	1.221	0.229	0.601	130.192
3mNmUjoDHYDYj08IaRPtg0	Posto 24h (feat. Wesley Safadão) - Ao Vivo	['06cd30Cv9US973Ika84gDw', '1AL2GKpmRrKXkYIcASuRFa']	['Lucas Lucco', 'Wesley Safadão']	57	False	Collaboration	3	2	184	2018-10-18	153374	3	0	4	0.169	0.703	0.929	0	0.396	-4.021	0.0338	0.626	126.998
1nYeVF5vIBxMxfPoL0SIWg	Hallucinate	['6M2wZ9GZgrQXHCFfjv46we']	['Dua Lipa']	73	False	Solo	7	1	180	2020-03-27	208505	10	0	4	0.033	0.627	0.69	0	0.0742	-5.396	0.139	0.627	122.053
5SKJqKLR4Eaq04fiHxbABd	Coração Balada	['1oSgjdbgLYULVmEBojPRw8', '4NUePmzDvCYqilXBFa91Hg']	['Fernando & Sorocaba', 'Dilsinho']	42	False	Collaboration	1	2	184	2019-02-22	162624	0	0	4	0.547	0.813	0.815	0	0.101	-2.817	0.0467	0.96	127.012
5IVTQjCXlC2R4Yb8IhkLRr	Ligação Covarde - Ao Vivo	['3p7PcrEHaaKLJnPUGOtRlT']	['Henrique & Juliano']	14	False	Solo	1	1	0	2020-03-13	162459	1	1	4	0.502	0.614	0.683	0	0.804	-6.268	0.0429	0.574	100.13
4tbC0eXSu3Bd5gnPoY3YXB	My Girl	['28uJnu5EsrGml2tBd7y8ts', '4Eoddnw0pOewmCHQYofuwh']	['Vintage Culture', 'Fancy Inc']	57	False	Collaboration	1	2	184	2019-05-24	234782	6	1	4	0.013	0.655	0.963	0.564	0.0734	-5.72	0.0599	0.677	123.998
6J8UJNZrIwvcpsWHvSkwXn	Anos Luz	['5nP8x4uEFjAAmDzwOEc9b8']	['Matuê']	61	False	Solo	1	1	182	2017-11-28	264045	6	0	4	0.384	0.628	0.398	0	0.104	-14.111	0.153	0.333	109.762
3W2aK80vK0AA7EwZeiUcwH	Ei Tudo Bem	['1OwYxVDNKP9JtSpp5E0uA4', '0PLUhcaPtfTkL6ckBw0btt']	['MC Zaquin', 'Dj Wesley Gonzaga']	69	False	Collaboration	1	2	184	2021-08-09	117692	4	0	4	0.691	0.807	0.533	0	0.403	-5.695	0.0344	0.681	129.966
41L3O37CECZt3N7ziG2z7l	Yummy	['1uNFoZAHBGtllmzznpCI3s']	['Justin Bieber']	74	False	Solo	1	1	182	2020-01-03	210426	9	0	4	0.366	0.687	0.514	0	0.116	-6.612	0.0897	0.494	145.921
3RVylAtukXgF7xSXFn2OwA	O Impossível	['1fUSLFr4WUBx7joEcGwpvG']	['Sorriso Maroto']	49	False	Solo	1	1	184	2018-09-05	177740	2	1	4	0.79	0.596	0.741	0	0.107	-5.873	0.0365	0.695	150.149
2vRBYKWOyHtFMtiK60qRz7	Trevo (Tu)	['1sPg5EHuQXTMElpZ4iUgXe', '4iWkwAVzssjb8XgxdoOL6M']	['ANAVITÓRIA', 'TIAGO IORC']	69	False	Collaboration	5	2	183	2016-08-18	205467	10	1	4	0.877	0.676	0.374	0.000132	0.165	-8.201	0.0266	0.2	99.825
4fPT1t2uhxDepW6OFMqvpD	Segue O Plano - Ao Vivo	['3FlCKtwOEYQQYyGVEbxG2Z']	['George Henrique & Rodrigo']	49	False	Solo	12	1	181	2018-04-06	153756	0	1	4	0.471	0.741	0.682	0	0.381	-6.028	0.0587	0.691	149.981
6t4GFrRJgdMijBL8qMU184	Tela Preta	['1elUiq4X7pxej6FRlrEzjM']	['Jorge & Mateus']	57	False	Solo	1	1	181	2020-03-06	180082	1	1	4	0.449	0.694	0.646	0	0.101	-8.455	0.0358	0.684	107.911
770dThFIyI1l6ovcxxeUW2	Coração Gelado 2	['5ncITNKBT3RMa1U2NsuE7V', '6XFc29m1ptfUNmaa1UTuBT', '0dMxJWycjt9JSslipcs3J6', '68RoQ83MT6FpsNJQwfMOWK', '6VyttZwyEMGBl90oGdKCB8', '2q9wk5fkeU2C9CgCKdh4AN', '1cYhx7ZOhYoVmnDPb9KMwo', '5InVWl8IZB8zFAoNa5roKm']	['DJ BOY', 'MC Joãozinho VT', 'MC V7', 'MC Letto', 'MC Leozinho ZS', 'Mc IG', 'Mc Davi', 'Mc Kako']	70	False	Collaboration	1	8	184	2021-03-15	421463	11	0	4	0.263	0.841	0.592	0	0.0865	-1.469	0.155	0.563	164.039
5Q0ZnQjk4lQpScX7ujswun	A Maior Saudade - Ao Vivo	['3p7PcrEHaaKLJnPUGOtRlT']	['Henrique & Juliano']	85	True	Solo	1	1	184	2021-09-03	190161	11	1	4	0.571	0.292	0.626	0	0.87	-4.78	0.0533	0.305	162.824
1lTsRXDMWFbsFjQGkbL5TX	Outro Dia	['29Tpb9NIA4RIZ6knnYXGDR']	['A Banca Records, Lourena, Azzy, Mazin, Black']	50	False	Solo	1	1	0	2019-03-21	232524	9	1	4	0.313	0.841	0.303	7.14e-06	0.0926	-14.794	0.389	0.32	128.061
1gn0dayzlQTRoSt6OxtGxE	Eu Fui Pra Terminar - Ao Vivo	['5Lv2GUVwqmQBPwrTrxucE5']	['Os Barões Da Pisadinha']	39	False	Solo	1	1	184	2021-07-22	190328	11	1	4	0.217	0.548	0.912	0	0.344	-2.646	0.0408	0.936	167.958
48CAeajgzcGJaVUSsXd7h0	Declaração pro Bar - Ao Vivo	['6m6e7D2TnV0aYMllFFwMxu', '41QLxRXlc2NwfJZkHGHKid']	['Guilherme & Benuto', 'Israel & Rodolffo']	64	False	Collaboration	1	2	184	2019-10-18	161396	2	0	4	0.69	0.679	0.767	0	0.805	-5.058	0.133	0.603	112.901
2Z8yfpFX0ZMavHkcIeHiO1	Monster (Shawn Mendes & Justin Bieber)	['7n2wHs1TKAczGzO7Dd2rGr', '1uNFoZAHBGtllmzznpCI3s']	['Shawn Mendes', 'Justin Bieber']	80	False	Collaboration	1	2	183	2020-11-20	178994	2	0	4	0.0676	0.652	0.383	0	0.0828	-7.076	0.0516	0.549	145.765
2Eeur20xVqfUoM3Q7EFPFt	the last great american dynasty	['06HL4z0CvFAxyc27GXpf02']	['Taylor Swift']	74	True	Solo	3	1	184	2020-07-24	230999	7	1	4	0.467	0.686	0.662	0.0023	0.109	-8.505	0.0413	0.706	147.922
6OsMu5ntYteQzcCrZVWA33	Agora Eu Pego Mesmo	['5Lv2GUVwqmQBPwrTrxucE5']	['Os Barões Da Pisadinha']	56	False	Solo	2	1	184	2019-09-26	155637	9	0	4	0.592	0.815	0.887	0.000141	0.0978	-6.386	0.0459	0.952	172.032
1bK6UaFcArJvIaMeKPTFSm	Uma Cavala Mesmo	['1CbQrKvCpEnekM3QMGJtXK', '4dyfZnveYGyJCPx8XZt0MM', '6h1X8zUal8YFzOWko9d6vH']	['MC Meno K', 'MC Cria', 'Dj Matheus Silva']	60	False	Collaboration	1	3	184	2021-01-22	151248	9	0	4	0.629	0.867	0.374	0	0.161	-11.883	0.236	0.684	130.026
2BU6XXSG8SqiptRuj6EiLA	Com ou Sem Mim - Ao Vivo	['1X6ORK7IekgmyjV6IFPszP']	['Gustavo Mioto']	58	False	Solo	1	1	184	2019-11-22	201856	7	0	4	0.159	0.605	0.72	0	0.956	-3.616	0.0481	0.296	141.954
0wcAfve621R8p3sTQjjJXA	O Porte da 40	['5xKesKsXI1jv2TorLOnbbm', '6exBFuevXZvHrbP3oKtfWe', '633d3XXJxSlkxnQfDpYwPW', '5jJWDuZUhCy7cP7BH6Thf0']	['Mc Frog', 'Mc Mika', 'Mc Gebe', 'Mc Vh Diniz']	75	True	Collaboration	1	4	184	2021-07-01	184615	6	0	4	0.771	0.624	0.555	0.012	0.103	-1.832	0.0781	0.725	77.385
0sci7ppTZFm4mjcH3nu8yO	nasty	['66CXWjxzNUsdJxJ2JdwvnR']	['Ariana Grande']	72	True	Solo	9	1	184	2020-10-30	200732	6	0	4	0.0814	0.772	0.506	1.1e-05	0.182	-6.558	0.139	0.456	127.894
2Yz14TQlxNXHmnkml4TyDL	Neném - Ao Vivo	['3bMxoALDz4DJM8pJG0bnvs']	['Gabi Martins']	42	False	Solo	1	1	184	2018-09-14	166902	9	1	4	0.295	0.778	0.46	0	0.359	-8.772	0.0314	0.468	118.061
29q6ong0J1OWKjoD1OfBhJ	Previsão De Sofrimento - Ao Vivo	['1TAiyn19RP753HNE1cUbq8']	['Diego & Ray']	26	False	Solo	1	1	184	2020-05-01	133141	2	1	4	0.339	0.586	0.653	0	0.433	-4.048	0.109	0.783	109.613
5bp0iH4hXKrvwxi64oDGon	Bebo Litro - Ao Vivo	['59jlthNnbmim5l9tmNA7se', '1elUiq4X7pxej6FRlrEzjM']	['Maiara & Maraisa', 'Jorge & Mateus']	0	False	Collaboration	2	2	0	2018-11-30	148330	0	1	4	0.483	0.596	0.835	0	0.349	-2.886	0.087	0.689	138.801
76SjZ87SE24IwfNGBquUn5	Fala Na Minha Cara - Ao Vivo	['41QLxRXlc2NwfJZkHGHKid']	['Israel & Rodolffo']	54	False	Solo	1	1	181	2021-05-27	155046	7	1	4	0.462	0.598	0.543	0	0.0954	-6.213	0.03	0.644	76.464
6HU7h9RYOaPRFeh0R3UeAr	deja vu	['1McMsnEElThX1knmY4oliG']	['Olivia Rodrigo']	90	True	Solo	5	1	184	2021-05-21	215506	2	1	4	0.584	0.442	0.612	5.7e-06	0.37	-7.222	0.112	0.178	180.917
6w9Rge1G5t5zAMLk2WNnXh	Se Joga no Passinho	['7fKfVo62Yx50GtTdIgeBqk', '0cZ0hBu2JZFT99wDzEfS89']	['Brisa Star', 'Thiago Jhonathan (TJ)']	16	False	Collaboration	1	2	0	2021-06-18	197142	11	0	4	0.427	0.627	0.879	0.000188	0.0746	-2.845	0.045	0.903	168.027
4sNVJ7S1hwZycKkCZY9gVx	Cangote	['5K8Rmjmf4RZFffz94EmBRt']	['Zé Vaqueiro']	65	False	Solo	2	1	184	2020-10-01	231854	5	1	4	0.405	0.539	0.923	0	0.0818	-2.348	0.0653	0.644	164.049
4VlPIaIQFFdr0L4iy0vIht	Baldinho	['0MInKJqZscEeNc5K3K0mkE']	['Simone & Simaria']	70	False	Solo	1	1	184	2021-10-25	119664	2	1	4	0.639	0.848	0.89	0	0.0787	-4.566	0.0475	0.967	150.018
2X8sssaxS5GReg6945B6RW	Só Pra Castigar	['1AL2GKpmRrKXkYIcASuRFa']	['Wesley Safadão']	59	False	Solo	6	1	180	2018-09-12	163850	0	1	4	0.0201	0.681	0.94	0	0.578	-1.77	0.0386	0.648	124.015
13N5qGcFD3uRuY02Wwdu4Q	Vai Rebola Trava VS To Doidinho pra ver o seu Piercing no peito	['6bLELAmHgltNbfZBjcaRjS', '70xKWQ1IGhrMV75N3OKcqA']	['Otavio Beats', 'Mc Calvin']	17	True	Collaboration	1	2	0	2021-05-15	185179	1	1	4	0.448	0.666	0.771	0.0177	0.274	-8.635	0.24	0.851	179.75
2PMLdLt5QeOuOgxfAvx1in	Sofazinho - Ao Vivo	['3qvcCP2J0fWi0m0uQDUf6r', '1elUiq4X7pxej6FRlrEzjM']	['Luan Santana', 'Jorge & Mateus']	58	False	Collaboration	1	2	180	2018-09-14	187378	0	1	4	0.426	0.517	0.875	0	0.209	-3.997	0.106	0.672	163.958
21jGcNKet2qwijlDFuPiPb	Circles	['246dkjvS1zLTtiykXe5h60']	['Post Malone']	89	False	Solo	6	1	179	2019-09-06	215280	0	1	4	0.192	0.695	0.762	0.00244	0.0863	-3.497	0.0395	0.553	120.042
50YsV2XFugoMrqJK9Ttdly	Rave Na Praia	['2pV4eqEWsHrgwSbuAg2fmi']	['MC Teteu']	60	True	Solo	1	1	184	2020-02-29	203636	9	1	4	0.0314	0.628	0.635	0.00226	0.302	-3.757	0.0661	0.518	87.981
5gIVPysvKFh2gtwsicafnN	Volume 3	['7M83IzPXGA4ClZJ5reW2Ro']	['Douglas & Vinicius']	69	False	Solo	1	1	184	2020-11-20	171271	0	1	4	0.459	0.671	0.856	0	0.896	-3.919	0.0421	0.696	146.049
5eXBXreN3d1zdj6Sa8dS0u	Permission to Dance	['3Nrfpe0tUJi4K4DXYWgMUX']	['BTS']	82	False	Solo	1	1	183	2021-07-23	187585	9	1	4	0.00544	0.702	0.741	0	0.337	-5.33	0.0427	0.646	124.925
7ArNH109yIfwIquJ535fsi	Certo e Duvidoso (feat. Gaab) - Ao Vivo	['0NsJZ5PMjqghGDuMzY7CuT', '2iK1rsbYstkSVn57M4s8ut']	['Marcos & Belutti', 'Gaab']	56	False	Collaboration	1	2	184	2020-01-17	154093	0	0	4	0.286	0.68	0.874	0	0.577	-3.911	0.109	0.916	154.033
4JPSfCXQe6kDliMIJTqISW	Coladinha em Mim - Ao Vivo	['1X6ORK7IekgmyjV6IFPszP', '7FNnA9vBm6EKceENgCGRMb']	['Gustavo Mioto', 'Anitta']	2	False	Collaboration	13	2	0	2017-12-22	170506	6	0	4	0.354	0.623	0.68	0	0.912	-7.255	0.292	0.643	188.162
0XkmeG97T4mtYlWRJcrxec	Party Girl (Remix)	['1XLWox9w1Yvbodui0SRhUQ', '4O15NlyKLIASxsJ0PrXPfz']	['StaySolidRocky', 'Lil Uzi Vert']	63	True	Collaboration	1	2	184	2020-07-10	147672	6	0	4	0.533	0.752	0.375	0	0.175	-10.157	0.204	0.591	129.995
49QpcTWIP16YgGLmiPDvTI	Os Menino da Pecuária	['68cvVh3HBHdwWfccCTaq0T']	['Léo & Raphael']	71	False	Solo	1	1	184	2021-04-30	156215	9	1	4	0.307	0.857	0.805	0	0.297	-3.423	0.0682	0.734	130.047
3ydmNkAyYq0AKtG8sTfE9P	Plutão	['5sgcRRQA3HrL1AVk6oMUeg']	['VMZ']	69	False	Solo	1	1	184	2021-03-26	221461	10	0	4	0.375	0.829	0.425	0	0.169	-8.992	0.499	0.716	147.873
0PaAB17axL9hn88mHiw8g0	Não Fala Não pra Mim	['1zEo6Fk1iaaOYFlFPBHCFn', '6OpOg5HVCc8xVf7OVrd5Fk']	['Humberto & Ronaldo', 'Jerry Smith']	59	False	Collaboration	1	2	184	2018-06-15	196613	3	1	4	0.591	0.741	0.794	0	0.236	-2.555	0.0402	0.765	157.987
03UlGexCDqWJwZXGXLjgef	Plateia - Ao Vivo	['1oSgjdbgLYULVmEBojPRw8']	['Fernando & Sorocaba']	50	False	Solo	4	1	184	2020-01-24	173952	11	1	4	0.53	0.805	0.632	0	0.425	-4.435	0.0402	0.675	106.04
2JMOMpspSaGua3VK2EFcGZ	Vixe Que Gostoso	['5coW9ioCpvEYGx4v1nvWec']	['Juliette']	62	False	Solo	6	1	184	2021-09-03	217258	0	1	4	0.684	0.671	0.516	0	0.107	-10.983	0.0361	0.589	92.997
4XiFqfUXyTwOChvMLKKi0T	Sem Sentimento	['7gIeuq2qBfYhO1budb6TSQ', '3CIIaeZuFYrAD6PRVyuO4U', '3PZTvUS5fUUhV3EKAjqdZk']	['DG e Batidão Stronda', 'Felipe Amorim', 'Mc Danny']	84	False	Collaboration	1	3	184	2021-07-22	131067	3	0	4	0.148	0.747	0.888	0	0.0406	-4.434	0.041	0.972	160.08
68qqVn5kHBv4zc45SDGLnh	Corte Americano	['7gJN8W0589FisSYJS17K54', '0JjPiLQNgAFaEkwoy56B1C', '0YOr5sV4zMMyj5xviWiFjW']	['Filipe Ret', 'L7NNON', 'Chris Beats Zn']	76	False	Collaboration	1	3	181	2021-04-22	139534	5	0	4	0.555	0.728	0.665	0	0.14	-5.519	0.0595	0.473	129.055
72HFjOzjkXnOc37fAlmXNB	Escolhe	['6cuYN8aZLQ1ZSKkJJwi2eY', '06cd30Cv9US973Ika84gDw', '6Wlvsn3IPHiZwAv02lB5eC']	['João Gabriel', 'Lucas Lucco', 'Ícaro e Gilmar']	48	False	Collaboration	1	3	184	2020-11-26	175946	7	1	4	0.217	0.685	0.815	0	0.748	-4.187	0.0745	0.87	170.038
5rq31V6YJVklhB7HxXn9I8	Amor Da Sua Cama	['47uyFQHOD02S0lj9ptRpoB']	['Felipe Araújo']	64	False	Solo	1	1	180	2017-09-29	188309	7	1	4	0.304	0.608	0.694	0	0.157	-6.859	0.199	0.628	168.136
29vHxYD48qrZAwgmzP6MXb	Sei	['4iWkwAVzssjb8XgxdoOL6M']	['TIAGO IORC']	35	False	Solo	13	1	184	2019-05-05	227527	5	1	3	0.871	0.34	0.0307	0.000117	0.108	-16.542	0.043	0.157	100.099
6KoWlMNCiFdHnzYSX1Ag8q	Nunca Vai Ser Nós	['3hq7WoPJsrRP0KMSLhUgRz', '5K8Rmjmf4RZFffz94EmBRt']	['Murilo Huff', 'Zé Vaqueiro']	75	False	Collaboration	1	2	184	2021-09-02	172693	1	1	4	0.551	0.672	0.743	0	0.114	-3.79	0.0332	0.63	141.82
1mXgYpwge3J5qFkRAHQFZ9	Bambolê	['3OIgEjtDz65hK92WaMH2g4', '14D0I0RYqvIorkPL2EWoQh']	['Camila Loures', 'MC WM']	41	False	Collaboration	1	2	184	2020-01-01	118636	8	1	4	0.0548	0.838	0.518	4.94e-06	0.185	-5.655	0.445	0.803	176.002
2OCitPxc7VWGiwa7RQ3v2b	Som No Talo	['0NiaKn55OzJswiYevvlKfz', '2Z0lRIqr997lIUiPtrpKCr']	['Raí Saia Rodada', 'Matheus & Kauan']	47	False	Collaboration	3	2	181	2021-01-22	154700	9	0	4	0.52	0.627	0.711	0	0.0858	-9.379	0.0568	0.923	65.926
1QiZYlh3oZg3zgn8eS99aB	Mete Um Block Nele	['4JNo6Q5KdcRf1vtSX9mB0S']	['João Gomes']	76	False	Solo	7	1	184	2021-06-01	177192	1	0	4	0.717	0.681	0.847	0	0.327	-5.453	0.0331	0.945	150.001
2plLJpUcYPFrl1sW2pMG63	Lights Up	['6KImCVD70vtIoJWnq6nGn3']	['Harry Styles']	3	False	Solo	1	1	0	2019-10-11	172226	3	0	4	0.0426	0.585	0.62	0.00224	0.15	-8.09	0.0327	0.281	101.939
25sgk305KZfyuqVBQIahim	Sweet but Psycho	['4npEfmQ6YuiwW1GpUmaq3F']	['Ava Max']	12	False	Solo	1	1	0	2018-08-17	187436	1	1	4	0.0691	0.719	0.704	0	0.166	-4.724	0.0476	0.628	133.002
54DmTIv86D3sYdiawjULQ0	Dis-ease	['3Nrfpe0tUJi4K4DXYWgMUX']	['BTS']	76	False	Solo	6	1	0	2020-11-20	239722	8	1	4	0.0132	0.731	0.845	0	0.0782	-5.352	0.132	0.484	101.085
6XSXOvojEslvbqBCh7IP8Z	Estado Frágil - Ao Vivo	['0NsJZ5PMjqghGDuMzY7CuT', '4NUePmzDvCYqilXBFa91Hg']	['Marcos & Belutti', 'Dilsinho']	69	False	Collaboration	1	2	184	2021-07-07	176977	0	0	4	0.503	0.609	0.688	0	0.279	-4.723	0.143	0.893	127.636
3o67Yt3Ua1qlSNV22zWUAn	Traí Sim - Ao Vivo	['59jlthNnbmim5l9tmNA7se', '487N2T9nIPEHrlTZLL3SQs']	['Maiara & Maraisa', 'Zé Neto & Cristiano']	0	False	Collaboration	1	2	0	2018-11-30	178213	9	0	4	0.166	0.699	0.86	0	0.353	-2.761	0.0769	0.638	137.85
2bPghtjMJBxGMjSgi8rMKK	Renk Renk - Olha o Barulinho da Cama	['4hV3aU0WKvFaiX5ugXP5hp', '7CxdMYhvlRpIec8zzsTP69']	['MC MN', 'Mc Rd, DJ K, MC Fefe Original']	26	True	Collaboration	1	2	0	2021-01-22	214175	2	1	4	0.0713	0.799	0.74	1.3e-06	0.222	-5.525	0.356	0.554	129.918
20McUFi8KCIVdNDLrkTDuZ	Goosebumps	['2o08sCWF5yyo2G4DCiT7T9']	['HVME']	81	True	Solo	1	1	183	2020-06-12	163208	1	1	4	0.325	0.767	0.659	0	0.13	-7.429	0.0444	0.439	124.946
7b0W6Ra4fEoTTUWjQW1lpl	Imagine a Cena	['007FXgr0jLBJxhPJjacXQH']	['Eric Land']	77	False	Solo	1	1	184	2021-10-15	181482	8	1	4	0.146	0.697	0.822	0	0.132	-3.043	0.0357	0.964	139.918
6sahduZe4u8569HG7mcs2r	Aquelas Coisas	['4JNo6Q5KdcRf1vtSX9mB0S']	['João Gomes']	16	False	Solo	2	1	0	2021-05-31	147072	6	1	4	0.402	0.682	0.873	0	0.0946	-4.163	0.0449	0.964	150.006
2rFQnkqRVcpKkMj1oLPMyb	Melhor Que Muita Gente	['41QLxRXlc2NwfJZkHGHKid']	['Israel & Rodolffo']	71	False	Solo	5	1	181	2021-08-20	161519	9	0	4	0.57	0.719	0.806	0	0.145	-4.556	0.0566	0.714	113.929
44ADyYoY5liaRa3EOAl4uf	Slide Away	['5YGY8feqx7naU7z4HrwZM6']	['Miley Cyrus']	73	False	Solo	1	1	184	2019-08-16	233654	5	1	4	0.17	0.53	0.538	2.83e-06	0.248	-6.672	0.0335	0.288	148.051
1FM9CNCjobC3LSNEEKuPkd	Amor de Rapariga	['0NiaKn55OzJswiYevvlKfz', '1usT5Rtr5iz4gWLdkxIUhV']	['Raí Saia Rodada', 'Tony Guerra & Forró Sacode']	61	False	Collaboration	2	2	181	2020-06-26	168658	11	0	4	0.564	0.668	0.9	1.66e-05	0.304	-2.183	0.038	0.846	164.011
4Ws314Ylb27BVsvlZOy30C	Lovesick Girls	['41MozSoPIsD1dJM0CLPjZF']	['BLACKPINK']	76	False	Solo	5	1	129	2020-10-02	194765	6	1	4	0.00559	0.654	0.707	0	0.0873	-5.661	0.0664	0.448	127.97
1pYZrTrSFLVY5iMjqQGlgj	Viva Voz - Ao Vivo	['6TYimByryGphZCtwYopH0y']	['Lauana Prado']	30	False	Solo	3	1	96	2021-03-24	164407	0	1	4	0.0515	0.743	0.849	0	0.506	-3.638	0.0282	0.883	128.034
2EO2Ygkb3rjxExkpStXvyK	Vou Encher de Leite e Vou Mandar Pros Alemão - Eletrofunk	['0bg3fNpRQgZTCAg3Bseyly', '1uX8JNsav9VvLggGUZvDjl', '06zC1Z0YDLeWPBLIEAkswh']	['Mc Th', 'G5 Deboxe', 'Medellin']	74	True	Collaboration	1	3	184	2021-09-17	131076	1	1	4	0.284	0.908	0.708	1.57e-05	0.0878	-2.412	0.082	0.436	130.041
